,T,RH,WS,Rs,P
2023-05-12 11:00:00,42.83,7.62,5.83,3.62,97.91
2023-05-12 12:00:00,43.8,8.05,5.88,3.71,97.83
2023-05-12 13:00:00,44.28,8.66,5.86,3.46,97.74
2023-05-12 14:00:00,44.23,9.37,5.59,2.98,97.67
2023-05-12 15:00:00,43.72,10.08,5.24,2.31,97.63
2023-05-12 16:00:00,42.8,10.85,4.82,1.51,97.61
2023-05-12 17:00:00,41.29,11.97,3.49,0.69,97.63
2023-05-12 18:00:00,37.38,16.29,1.57,0.08,97.68
2023-05-12 19:00:00,35.65,18.08,1.44,0.0,97.74
2023-05-12 20:00:00,35.19,18.31,1.34,0.0,97.78
2023-05-12 21:00:00,34.8,18.43,1.2,0.0,97.82
2023-05-12 22:00:00,34.09,18.94,1.09,0.0,97.83
2023-05-12 23:00:00,33.06,20.09,1.12,0.0,97.8
2023-05-13 00:00:00,31.79,22.0,1.36,0.0,97.76
2023-05-13 01:00:00,30.28,24.65,1.69,0.0,97.72
2023-05-13 02:00:00,28.93,27.42,1.93,0.0,97.7
2023-05-13 03:00:00,27.9,30.03,2.05,0.0,97.71
2023-05-13 04:00:00,26.98,32.31,1.97,0.0,97.75
2023-05-13 05:00:00,26.41,34.02,1.8,0.06,97.8
2023-05-13 06:00:00,28.51,30.66,2.78,0.57,97.86
2023-05-13 07:00:00,30.68,27.43,3.11,1.33,97.91
2023-05-13 08:00:00,34.24,22.97,2.93,2.1,97.96
2023-05-13 09:00:00,38.77,16.51,3.73,2.77,97.97
2023-05-13 10:00:00,42.0,12.42,4.58,3.2,97.95
2023-05-13 11:00:00,43.48,10.93,5.1,3.3,97.89
2023-05-13 12:00:00,44.32,10.08,5.57,3.45,97.8
2023-05-13 13:00:00,44.58,9.62,5.88,2.91,97.72
2023-05-13 14:00:00,44.36,9.49,6.03,1.94,97.63
2023-05-13 15:00:00,43.9,9.57,6.05,1.63,97.57
2023-05-13 16:00:00,43.03,10.01,5.91,0.99,97.55
2023-05-13 17:00:00,41.62,11.54,5.1,0.45,97.56
2023-05-13 18:00:00,38.78,14.85,3.45,0.06,97.62
2023-05-13 19:00:00,37.09,17.69,3.86,0.0,97.69
2023-05-13 20:00:00,35.66,21.03,3.01,0.0,97.73
2023-05-13 21:00:00,34.16,24.24,1.61,0.0,97.75
2023-05-13 22:00:00,34.06,24.96,1.05,0.0,97.74
2023-05-13 23:00:00,33.87,25.13,0.81,0.0,97.71
2023-05-14 00:00:00,32.75,26.55,0.95,0.0,97.65
2023-05-14 01:00:00,31.66,27.72,1.08,0.0,97.6
2023-05-14 02:00:00,30.81,28.7,1.14,0.0,97.57
2023-05-14 03:00:00,29.81,30.47,1.15,0.0,97.57
2023-05-14 04:00:00,28.84,32.58,1.14,0.0,97.6
2023-05-14 05:00:00,28.29,34.51,1.1,0.05,97.66
2023-05-14 06:00:00,29.27,32.86,1.66,0.41,97.74
2023-05-14 07:00:00,30.81,30.52,1.44,0.88,97.79
2023-05-14 08:00:00,34.43,23.58,1.01,1.38,97.8
2023-05-14 09:00:00,37.83,18.22,1.42,2.27,97.79
2023-05-14 10:00:00,39.91,15.86,2.19,2.89,97.76
2023-05-14 11:00:00,41.37,14.71,3.16,2.3,97.69
2023-05-14 12:00:00,42.3,13.75,3.92,1.88,97.6
2023-05-14 13:00:00,42.69,13.17,4.35,2.4,97.5
2023-05-14 14:00:00,42.58,12.92,4.48,2.61,97.42
2023-05-14 15:00:00,42.25,12.84,4.36,2.07,97.34
2023-05-14 16:00:00,41.66,12.93,4.26,1.23,97.3
2023-05-14 17:00:00,40.52,13.51,3.9,0.52,97.3
2023-05-14 18:00:00,37.45,16.48,1.85,0.07,97.32
2023-05-14 19:00:00,35.06,19.1,1.66,0.0,97.38
2023-05-14 20:00:00,33.82,19.86,1.74,0.0,97.44
2023-05-14 21:00:00,32.55,20.8,1.76,0.0,97.49
2023-05-14 22:00:00,31.35,21.99,1.69,0.0,97.51
2023-05-14 23:00:00,30.29,23.36,1.5,0.0,97.51
2023-05-15 00:00:00,29.53,24.51,1.34,0.0,97.48
2023-05-15 01:00:00,29.05,25.42,1.25,0.0,97.46
2023-05-15 02:00:00,28.62,26.34,1.17,0.0,97.45
2023-05-15 03:00:00,27.6,28.46,1.28,0.0,97.46
2023-05-15 04:00:00,26.39,31.74,1.6,0.0,97.48
2023-05-15 05:00:00,25.97,35.83,2.24,0.06,97.52
2023-05-15 06:00:00,28.21,35.94,4.47,0.54,97.57
2023-05-15 07:00:00,30.51,34.37,5.42,1.25,97.63
2023-05-15 08:00:00,34.36,27.53,6.23,2.02,97.67
2023-05-15 09:00:00,37.52,21.32,6.65,2.69,97.69
2023-05-15 10:00:00,39.31,19.21,6.77,3.17,97.69
2023-05-15 11:00:00,40.44,18.34,6.89,3.41,97.65
2023-05-15 12:00:00,41.32,17.42,7.02,3.65,97.6
2023-05-15 13:00:00,41.87,16.4,7.15,3.39,97.53
2023-05-15 14:00:00,41.92,15.75,7.07,2.89,97.47
2023-05-15 15:00:00,41.58,15.64,6.85,2.11,97.41
2023-05-15 16:00:00,40.84,16.2,6.54,1.29,97.37
2023-05-15 17:00:00,39.75,17.81,5.6,0.56,97.37
2023-05-15 18:00:00,37.44,20.89,3.27,0.07,97.39
2023-05-15 19:00:00,35.53,23.42,2.72,0.0,97.45
2023-05-15 20:00:00,34.67,24.64,3.06,0.0,97.52
2023-05-15 21:00:00,33.89,25.77,3.67,0.0,97.59
2023-05-15 22:00:00,33.03,27.08,4.2,0.0,97.62
2023-05-15 23:00:00,32.13,28.69,4.68,0.0,97.63
2023-05-16 00:00:00,31.23,30.84,5.19,0.0,97.63
2023-05-16 01:00:00,30.4,33.83,5.67,0.0,97.63
2023-05-16 02:00:00,29.77,37.97,5.28,0.0,97.64
2023-05-16 03:00:00,29.09,43.19,4.35,0.0,97.67
2023-05-16 04:00:00,28.57,48.02,3.66,0.0,97.73
2023-05-16 05:00:00,28.11,51.93,3.26,0.05,97.8
2023-05-16 06:00:00,28.88,51.53,4.16,0.42,97.89
2023-05-16 07:00:00,30.89,47.86,4.77,0.95,97.97
2023-05-16 08:00:00,33.57,40.36,5.08,1.61,98.03
2023-05-16 09:00:00,35.88,33.33,4.92,2.24,98.04
2023-05-16 10:00:00,37.67,28.46,4.74,2.75,98.01
2023-05-16 11:00:00,39.0,25.14,4.71,3.08,97.95
2023-05-16 12:00:00,39.95,22.8,4.78,3.26,97.88
2023-05-16 13:00:00,40.48,21.31,4.79,3.13,97.8
2023-05-16 14:00:00,40.65,20.51,4.7,2.6,97.73
2023-05-16 15:00:00,40.47,20.31,4.54,1.91,97.68
2023-05-16 16:00:00,39.84,20.87,4.36,1.16,97.66
2023-05-16 17:00:00,38.84,22.07,4.0,0.51,97.67
2023-05-16 18:00:00,36.74,25.24,2.2,0.07,97.71
2023-05-16 19:00:00,34.7,29.63,1.58,0.0,97.78
2023-05-16 20:00:00,33.76,32.07,1.51,0.0,97.85
2023-05-16 21:00:00,32.88,34.23,1.39,0.0,97.89
2023-05-16 22:00:00,32.1,36.19,1.23,0.0,97.89
2023-05-16 23:00:00,31.45,37.8,1.11,0.0,97.85
2023-05-17 00:00:00,30.81,39.18,1.09,0.0,97.79
2023-05-17 01:00:00,30.03,40.7,1.17,0.0,97.76
2023-05-17 02:00:00,29.27,42.05,1.36,0.0,97.73
2023-05-17 03:00:00,28.65,43.31,1.72,0.0,97.74
2023-05-17 04:00:00,28.2,45.12,2.21,0.0,97.77
2023-05-17 05:00:00,28.04,47.62,2.66,0.06,97.83
2023-05-17 06:00:00,29.42,46.48,4.09,0.52,97.91
2023-05-17 07:00:00,31.75,42.4,4.27,1.09,97.97
2023-05-17 08:00:00,34.51,35.58,4.33,1.81,98.03
2023-05-17 09:00:00,37.11,29.42,4.28,2.45,98.06
2023-05-17 10:00:00,38.68,26.73,4.43,2.92,98.05
2023-05-17 11:00:00,39.87,25.03,4.5,3.16,98.01
2023-05-17 12:00:00,40.76,23.83,4.48,3.46,97.94
2023-05-17 13:00:00,41.37,22.7,4.44,3.11,97.86
2023-05-17 14:00:00,41.67,21.72,4.43,2.56,97.78
2023-05-17 15:00:00,41.55,21.16,4.55,1.89,97.73
2023-05-17 16:00:00,40.93,21.24,4.72,1.24,97.71
2023-05-17 17:00:00,39.86,22.15,4.84,0.56,97.72
2023-05-17 18:00:00,37.99,24.85,3.87,0.07,97.75
2023-05-17 19:00:00,36.0,28.37,3.46,0.0,97.81
2023-05-17 20:00:00,34.97,30.21,3.79,0.0,97.87
2023-05-17 21:00:00,33.9,32.26,3.33,0.0,97.94
2023-05-17 22:00:00,32.84,34.53,2.64,0.0,97.99
2023-05-17 23:00:00,31.91,36.75,2.3,0.0,98.01
2023-05-18 00:00:00,31.11,38.94,2.18,0.0,97.99
2023-05-18 01:00:00,30.3,41.28,2.26,0.0,97.99
2023-05-18 02:00:00,29.48,43.36,2.59,0.0,98.02
2023-05-18 03:00:00,28.74,44.77,2.98,0.0,98.07
2023-05-18 04:00:00,28.01,46.25,2.78,0.0,98.14
2023-05-18 05:00:00,27.53,47.67,2.31,0.07,98.2
2023-05-18 06:00:00,28.76,44.73,3.18,0.55,98.28
2023-05-18 07:00:00,31.25,40.41,2.67,1.24,98.35
2023-05-18 08:00:00,33.72,33.06,1.76,1.96,98.4
2023-05-18 09:00:00,35.3,28.3,0.84,2.6,98.42
2023-05-18 10:00:00,36.45,25.88,0.32,3.08,98.43
2023-05-18 11:00:00,37.56,23.82,0.46,3.34,98.39
2023-05-18 12:00:00,38.46,22.21,0.72,3.48,98.32
2023-05-18 13:00:00,39.05,21.1,0.96,3.25,98.23
2023-05-18 14:00:00,39.31,20.35,1.22,2.76,98.16
2023-05-18 15:00:00,39.14,20.04,1.43,2.12,98.11
2023-05-18 16:00:00,38.56,20.4,1.57,1.38,98.08
2023-05-18 17:00:00,37.67,20.83,1.68,0.64,98.08
2023-05-18 18:00:00,35.97,22.76,1.14,0.09,98.12
2023-05-18 19:00:00,33.9,25.77,1.1,0.0,98.19
2023-05-18 20:00:00,32.81,28.01,1.43,0.0,98.26
2023-05-18 21:00:00,31.89,30.6,1.78,0.0,98.29
2023-05-18 22:00:00,31.04,32.98,2.1,0.0,98.31
2023-05-18 23:00:00,30.16,35.33,2.3,0.0,98.28
2023-05-19 00:00:00,29.31,37.74,2.29,0.0,98.25
2023-05-19 01:00:00,28.53,40.03,2.1,0.0,98.21
2023-05-19 02:00:00,27.84,42.11,1.78,0.0,98.18
2023-05-19 03:00:00,27.25,44.01,1.43,0.0,98.17
2023-05-19 04:00:00,26.76,45.66,1.17,0.0,98.18
2023-05-19 05:00:00,26.57,46.41,1.02,0.07,98.22
2023-05-19 06:00:00,28.42,41.15,1.88,0.61,98.27
2023-05-19 07:00:00,31.01,34.81,1.46,1.37,98.31
2023-05-19 08:00:00,34.59,28.05,1.16,2.15,98.33
2023-05-19 09:00:00,36.57,25.1,2.06,2.81,98.33
2023-05-19 10:00:00,38.05,22.61,2.43,3.29,98.28
2023-05-19 11:00:00,39.33,20.4,2.62,3.54,98.19
2023-05-19 12:00:00,40.34,18.65,2.89,3.61,98.1
2023-05-19 13:00:00,40.98,17.59,3.29,3.37,98.0
2023-05-19 14:00:00,41.24,17.22,3.82,2.88,97.93
2023-05-19 15:00:00,41.05,16.9,4.3,2.21,97.87
2023-05-19 16:00:00,40.35,17.33,4.6,1.42,97.82
2023-05-19 17:00:00,39.22,18.33,4.62,0.65,97.81
2023-05-19 18:00:00,37.04,21.0,2.95,0.09,97.82
2023-05-19 19:00:00,34.68,25.13,2.07,0.0,97.87
2023-05-19 20:00:00,33.6,26.91,1.92,0.0,97.93
2023-05-19 21:00:00,32.56,28.57,1.62,0.0,97.96
2023-05-19 22:00:00,31.66,29.96,1.35,0.0,97.96
2023-05-19 23:00:00,31.08,30.78,1.21,0.0,97.93
2023-05-20 00:00:00,30.66,31.27,1.11,0.0,97.88
2023-05-20 01:00:00,30.29,31.66,0.93,0.0,97.82
2023-05-20 02:00:00,30.01,31.84,0.7,0.0,97.79
2023-05-20 03:00:00,29.5,32.48,0.5,0.0,97.78
2023-05-20 04:00:00,28.37,35.77,0.68,0.0,97.81
2023-05-20 05:00:00,27.13,39.47,1.11,0.07,97.86
2023-05-20 06:00:00,29.25,35.3,2.88,0.54,97.94
2023-05-20 07:00:00,31.78,30.27,3.82,1.24,98.0
2023-05-20 08:00:00,35.29,23.82,4.58,2.01,98.02
2023-05-20 09:00:00,38.39,18.75,5.65,2.68,98.01
2023-05-20 10:00:00,40.44,16.28,6.17,3.16,97.97
2023-05-20 11:00:00,41.87,14.87,6.44,3.41,97.91
2023-05-20 12:00:00,42.88,13.99,6.54,3.56,97.84
2023-05-20 13:00:00,43.44,13.43,6.55,3.31,97.76
2023-05-20 14:00:00,43.43,13.19,6.44,2.82,97.69
2023-05-20 15:00:00,42.96,13.2,6.27,1.99,97.65
2023-05-20 16:00:00,42.1,13.59,5.99,1.23,97.61
2023-05-20 17:00:00,40.87,14.61,5.27,0.56,97.6
2023-05-20 18:00:00,38.34,17.39,3.25,0.08,97.62
2023-05-20 19:00:00,36.43,19.1,3.2,0.0,97.69
2023-05-20 20:00:00,35.6,19.69,3.94,0.0,97.75
2023-05-20 21:00:00,34.8,20.31,4.91,0.0,97.81
2023-05-20 22:00:00,33.89,21.19,5.7,0.0,97.82
2023-05-20 23:00:00,33.03,22.26,6.17,0.0,97.81
2023-05-21 00:00:00,32.17,23.87,6.31,0.0,97.77
2023-05-21 01:00:00,31.15,26.42,6.03,0.0,97.74
2023-05-21 02:00:00,30.31,28.9,5.58,0.0,97.73
2023-05-21 03:00:00,29.64,31.12,5.17,0.0,97.74
2023-05-21 04:00:00,28.83,33.99,4.31,0.0,97.77
2023-05-21 05:00:00,28.27,37.28,4.13,0.06,97.81
2023-05-21 06:00:00,29.13,37.53,5.02,0.53,97.87
2023-05-21 07:00:00,31.13,33.75,6.06,1.13,97.91
2023-05-21 08:00:00,33.98,26.91,6.53,1.85,97.94
2023-05-21 09:00:00,37.35,19.87,7.64,2.5,97.94
2023-05-21 10:00:00,39.97,16.34,8.17,2.99,97.91
2023-05-21 11:00:00,41.85,14.44,8.17,3.25,97.88
2023-05-21 12:00:00,43.08,13.41,7.93,3.61,97.82
2023-05-21 13:00:00,43.77,12.86,7.61,3.36,97.78
2023-05-21 14:00:00,43.9,12.68,7.26,2.89,97.72
2023-05-21 15:00:00,43.49,12.86,6.89,2.24,97.7
2023-05-21 16:00:00,42.59,13.48,6.44,1.46,97.69
2023-05-21 17:00:00,41.23,14.66,5.72,0.68,97.72
2023-05-21 18:00:00,38.47,17.78,3.5,0.1,97.77
2023-05-21 19:00:00,36.02,20.38,3.11,0.0,97.85
2023-05-21 20:00:00,34.95,21.55,3.54,0.0,97.92
2023-05-21 21:00:00,34.0,22.61,3.97,0.0,97.94
2023-05-21 22:00:00,33.1,23.68,4.36,0.0,97.95
2023-05-21 23:00:00,32.21,25.06,4.74,0.0,97.93
2023-05-22 00:00:00,31.3,26.98,5.01,0.0,97.9
2023-05-22 01:00:00,30.51,29.89,5.25,0.0,97.85
2023-05-22 02:00:00,29.9,34.45,5.37,0.0,97.85
2023-05-22 03:00:00,29.54,40.56,5.34,0.0,97.88
2023-05-22 04:00:00,28.99,47.38,4.45,0.0,97.91
2023-05-22 05:00:00,28.49,52.66,3.93,0.07,97.96
2023-05-22 06:00:00,29.38,52.48,5.22,0.54,98.02
2023-05-22 07:00:00,31.13,48.39,6.42,1.18,98.09
2023-05-22 08:00:00,33.51,41.52,6.97,1.92,98.13
2023-05-22 09:00:00,36.28,34.5,7.57,2.58,98.15
2023-05-22 10:00:00,38.57,29.38,7.69,3.06,98.12
2023-05-22 11:00:00,40.34,25.27,7.66,3.23,98.06
2023-05-22 12:00:00,41.67,21.91,7.61,3.32,97.97
2023-05-22 13:00:00,42.63,19.23,7.53,3.08,97.89
2023-05-22 14:00:00,43.12,17.42,7.19,2.81,97.81
2023-05-22 15:00:00,43.05,16.54,6.64,2.13,97.76
2023-05-22 16:00:00,42.43,16.42,6.13,1.35,97.74
2023-05-22 17:00:00,41.27,17.1,5.49,0.64,97.74
2023-05-22 18:00:00,38.58,20.49,3.29,0.1,97.77
2023-05-22 19:00:00,36.13,23.99,2.8,0.0,97.82
2023-05-22 20:00:00,35.3,26.0,3.08,0.0,97.88
2023-05-22 21:00:00,34.85,28.09,3.45,0.0,97.93
2023-05-22 22:00:00,34.16,30.81,3.64,0.0,97.95
2023-05-22 23:00:00,33.35,33.84,3.83,0.0,97.94
2023-05-23 00:00:00,32.5,36.88,3.89,0.0,97.91
2023-05-23 01:00:00,31.71,39.64,3.92,0.0,97.87
2023-05-23 02:00:00,30.84,42.44,3.56,0.0,97.85
2023-05-23 03:00:00,30.11,45.02,3.51,0.0,97.87
2023-05-23 04:00:00,29.6,47.61,4.05,0.0,97.91
2023-05-23 05:00:00,29.24,50.86,4.54,0.06,97.98
2023-05-23 06:00:00,30.12,52.02,5.55,0.42,98.07
2023-05-23 07:00:00,32.05,49.45,6.11,0.91,98.12
2023-05-23 08:00:00,34.29,43.58,6.03,1.69,98.16
2023-05-23 09:00:00,36.7,36.91,5.98,2.67,98.17
2023-05-23 10:00:00,38.25,32.51,5.84,3.23,98.15
2023-05-23 11:00:00,39.12,29.8,5.81,3.47,98.1
2023-05-23 12:00:00,39.82,27.56,5.82,3.35,98.02
2023-05-23 13:00:00,40.99,24.38,5.7,2.7,97.93
2023-05-23 14:00:00,41.56,21.84,5.52,2.47,97.84
2023-05-23 15:00:00,41.53,20.25,5.2,2.02,97.77
2023-05-23 16:00:00,40.82,19.84,4.77,1.31,97.71
2023-05-23 17:00:00,39.72,20.33,4.32,0.62,97.68
2023-05-23 18:00:00,37.72,22.97,2.86,0.1,97.67
2023-05-23 19:00:00,36.18,26.33,3.26,0.0,97.7
2023-05-23 20:00:00,35.41,29.89,4.85,0.0,97.79
2023-05-23 21:00:00,34.07,35.7,5.61,0.0,97.86
2023-05-23 22:00:00,33.08,40.69,5.64,0.0,97.9
2023-05-23 23:00:00,32.34,44.1,5.34,0.0,97.88
2023-05-24 00:00:00,31.66,47.1,4.86,0.0,97.84
2023-05-24 01:00:00,30.99,50.28,4.07,0.0,97.79
2023-05-24 02:00:00,30.49,52.93,3.52,0.0,97.78
2023-05-24 03:00:00,30.24,54.55,3.54,0.0,97.77
2023-05-24 04:00:00,30.01,55.68,3.74,0.0,97.78
2023-05-24 05:00:00,29.84,56.43,4.14,0.07,97.82
2023-05-24 06:00:00,30.57,54.46,5.38,0.49,97.85
2023-05-24 07:00:00,31.92,50.68,6.0,1.11,97.88
2023-05-24 08:00:00,33.72,44.93,5.96,1.86,97.9
2023-05-24 09:00:00,35.49,39.98,5.87,2.46,97.91
2023-05-24 10:00:00,36.88,36.69,5.79,2.98,97.88
2023-05-24 11:00:00,38.05,34.14,5.81,3.24,97.84
2023-05-24 12:00:00,39.0,32.1,5.84,3.02,97.76
2023-05-24 13:00:00,39.55,30.73,5.91,1.58,97.68
2023-05-24 14:00:00,39.76,29.65,6.06,0.97,97.62
2023-05-24 15:00:00,39.41,29.29,6.24,0.11,97.58
2023-05-24 16:00:00,38.49,29.98,6.19,0.1,97.55
2023-05-24 17:00:00,37.62,30.68,5.85,0.07,97.54
2023-05-24 18:00:00,36.59,31.93,4.76,0.02,97.55
2023-05-24 19:00:00,35.19,34.66,3.44,0.0,97.6
2023-05-24 20:00:00,34.46,36.44,3.47,0.0,97.64
2023-05-24 21:00:00,33.75,38.48,3.56,0.0,97.67
2023-05-24 22:00:00,33.03,40.71,3.64,0.0,97.68
2023-05-24 23:00:00,32.34,42.89,4.01,0.0,97.65
2023-05-25 00:00:00,30.65,52.54,3.91,0.0,97.61
2023-05-25 01:00:00,28.07,71.12,3.78,0.0,97.59
2023-05-25 02:00:00,26.86,76.02,3.68,0.0,97.58
2023-05-25 03:00:00,26.02,78.44,3.46,0.0,97.6
2023-05-25 04:00:00,25.35,80.28,3.36,0.0,97.65
2023-05-25 05:00:00,25.04,81.35,3.16,0.04,97.71
2023-05-25 06:00:00,25.81,76.47,3.79,0.34,97.78
2023-05-25 07:00:00,26.93,72.28,4.18,0.78,97.85
2023-05-25 08:00:00,28.63,65.17,4.51,1.57,97.89
2023-05-25 09:00:00,30.16,59.17,4.48,2.37,97.91
2023-05-25 10:00:00,31.72,53.04,4.06,2.87,97.9
2023-05-25 11:00:00,33.11,47.93,3.65,3.15,97.87
2023-05-25 12:00:00,34.16,44.29,3.44,3.44,97.82
2023-05-25 13:00:00,34.93,41.72,3.37,3.13,97.75
2023-05-25 14:00:00,35.57,39.55,3.09,2.66,97.68
2023-05-25 15:00:00,35.89,38.05,2.76,1.85,97.61
2023-05-25 16:00:00,35.81,37.81,2.56,1.07,97.56
2023-05-25 17:00:00,35.36,38.29,2.43,0.48,97.53
2023-05-25 18:00:00,33.73,44.94,1.41,0.06,97.53
2023-05-25 19:00:00,32.13,49.47,1.73,0.0,97.57
2023-05-25 20:00:00,31.42,52.09,2.48,0.0,97.61
2023-05-25 21:00:00,30.62,54.81,3.09,0.0,97.63
2023-05-25 22:00:00,29.89,57.65,3.35,0.0,97.62
2023-05-25 23:00:00,29.24,60.4,3.19,0.0,97.59
2023-05-26 00:00:00,28.86,61.29,3.17,0.0,97.54
2023-05-26 01:00:00,28.49,62.1,3.15,0.0,97.48
2023-05-26 02:00:00,28.12,62.7,3.01,0.0,97.44
2023-05-26 03:00:00,27.7,63.32,3.26,0.0,97.47
2023-05-26 04:00:00,27.18,64.37,3.79,0.0,97.52
2023-05-26 05:00:00,26.78,66.51,4.7,0.05,97.57
2023-05-26 06:00:00,27.38,67.49,5.97,0.37,97.63
2023-05-26 07:00:00,28.94,64.85,6.94,0.88,97.71
2023-05-26 08:00:00,30.74,59.04,6.81,1.59,97.78
2023-05-26 09:00:00,32.51,53.52,6.15,2.21,97.83
2023-05-26 10:00:00,34.17,48.47,5.49,2.31,97.84
2023-05-26 11:00:00,35.65,43.88,5.0,1.81,97.83
2023-05-26 12:00:00,36.88,40.04,4.7,2.24,97.79
2023-05-26 13:00:00,37.81,37.15,4.59,2.66,97.73
2023-05-26 14:00:00,38.24,35.42,4.48,2.19,97.66
2023-05-26 15:00:00,38.27,34.38,4.36,1.69,97.59
2023-05-26 16:00:00,37.86,34.48,4.24,1.11,97.56
2023-05-26 17:00:00,37.04,35.59,3.98,0.54,97.55
2023-05-26 18:00:00,35.37,39.31,2.31,0.09,97.58
2023-05-26 19:00:00,33.54,44.01,1.47,0.0,97.64
2023-05-26 20:00:00,32.92,45.71,1.56,0.0,97.68
2023-05-26 21:00:00,32.42,47.02,1.79,0.0,97.7
2023-05-26 22:00:00,32.04,48.26,2.1,0.0,97.69
2023-05-26 23:00:00,31.73,49.55,2.59,0.0,97.64
2023-05-27 00:00:00,31.42,50.91,3.28,0.0,97.59
2023-05-27 01:00:00,31.0,52.16,3.75,0.0,97.56
2023-05-27 02:00:00,30.38,53.04,3.99,0.0,97.56
2023-05-27 03:00:00,29.57,54.24,4.04,0.0,97.58
2023-05-27 04:00:00,28.79,56.17,4.15,0.0,97.61
2023-05-27 05:00:00,28.1,59.87,4.4,0.06,97.65
2023-05-27 06:00:00,28.29,63.1,5.79,0.39,97.71
2023-05-27 07:00:00,29.11,62.99,6.35,0.84,97.76
2023-05-27 08:00:00,30.41,59.16,6.23,1.41,97.81
2023-05-27 09:00:00,32.04,53.65,6.36,2.51,97.79
2023-05-27 10:00:00,33.72,48.21,6.63,3.04,97.76
2023-05-27 11:00:00,35.23,43.78,6.55,3.32,97.72
2023-05-27 12:00:00,36.55,40.48,5.77,3.42,97.69
2023-05-27 13:00:00,37.44,38.34,4.57,3.17,97.67
2023-05-27 14:00:00,37.87,36.88,3.44,2.77,97.63
2023-05-27 15:00:00,37.78,36.01,2.59,2.11,97.59
2023-05-27 16:00:00,37.34,35.81,1.88,1.26,97.56
2023-05-27 17:00:00,36.68,36.2,1.14,0.57,97.57
2023-05-27 18:00:00,35.49,39.27,0.37,0.09,97.61
2023-05-27 19:00:00,34.55,41.39,0.7,0.0,97.68
2023-05-27 20:00:00,33.72,44.06,1.69,0.0,97.74
2023-05-27 21:00:00,32.34,48.64,2.56,0.0,97.78
2023-05-27 22:00:00,31.24,53.54,3.06,0.0,97.81
2023-05-27 23:00:00,30.32,57.88,3.47,0.0,97.79
2023-05-28 00:00:00,29.51,61.59,3.92,0.0,97.76
2023-05-28 01:00:00,28.89,64.2,4.23,0.0,97.72
2023-05-28 02:00:00,28.34,65.79,4.04,0.0,97.71
2023-05-28 03:00:00,27.85,67.24,3.77,0.0,97.7
2023-05-28 04:00:00,27.39,68.87,3.62,0.0,97.72
2023-05-28 05:00:00,27.18,69.62,3.67,0.07,97.75
2023-05-28 06:00:00,28.23,65.08,4.18,0.49,97.82
2023-05-28 07:00:00,30.43,55.56,4.3,1.13,97.89
2023-05-28 08:00:00,32.59,47.73,3.69,1.83,97.94
2023-05-28 09:00:00,34.27,42.28,2.52,2.47,97.97
2023-05-28 10:00:00,35.5,38.35,1.44,2.97,97.97
2023-05-28 11:00:00,36.66,34.64,0.89,2.01,97.94
2023-05-28 12:00:00,37.75,31.45,1.09,1.79,97.89
2023-05-28 13:00:00,38.52,29.28,1.54,0.17,97.82
2023-05-28 14:00:00,38.81,28.23,2.15,0.11,97.77
2023-05-28 15:00:00,38.74,28.08,2.69,0.08,97.71
2023-05-28 16:00:00,38.28,28.58,3.14,0.07,97.64
2023-05-28 17:00:00,37.54,29.49,3.5,0.04,97.6
2023-05-28 18:00:00,36.15,32.73,2.14,0.01,97.72
2023-05-28 19:00:00,34.46,38.4,2.41,0.0,97.79
2023-05-28 20:00:00,33.23,44.2,3.16,0.0,97.82
2023-05-28 21:00:00,32.45,47.4,3.08,0.0,97.93
2023-05-28 22:00:00,31.72,48.93,3.13,0.0,97.98
2023-05-28 23:00:00,30.85,51.34,2.73,0.0,97.98
2023-05-29 00:00:00,29.52,61.17,2.39,0.0,97.97
2023-05-29 01:00:00,27.74,76.47,2.29,0.0,97.97
2023-05-29 02:00:00,26.91,83.52,2.2,0.0,97.96
2023-05-29 03:00:00,26.67,87.95,1.38,0.0,97.95
2023-05-29 04:00:00,26.52,86.15,0.82,0.0,97.94
2023-05-29 05:00:00,26.72,81.05,0.35,0.04,97.98
2023-05-29 06:00:00,27.25,76.24,0.12,0.27,98.04
2023-05-29 07:00:00,28.17,69.68,0.6,0.55,98.13
2023-05-29 08:00:00,29.34,62.39,0.99,1.13,98.18
2023-05-29 09:00:00,30.07,58.97,1.52,1.79,98.21
2023-05-29 10:00:00,30.57,57.66,1.87,2.53,98.22
2023-05-29 11:00:00,30.88,57.09,2.0,2.87,98.2
2023-05-29 12:00:00,31.01,56.75,1.96,3.34,98.17
2023-05-29 13:00:00,31.01,56.4,1.9,3.13,98.15
2023-05-29 14:00:00,30.76,56.38,1.83,2.66,98.1
2023-05-29 15:00:00,30.37,57.02,1.79,2.23,98.06
2023-05-29 16:00:00,29.81,58.88,1.81,1.48,98.06
2023-05-29 17:00:00,28.84,65.09,1.59,0.71,98.08
2023-05-29 18:00:00,28.01,66.73,1.36,0.12,98.12
2023-05-29 19:00:00,26.84,72.93,1.01,0.0,98.15
2023-05-29 20:00:00,26.33,74.45,0.85,0.0,98.17
2023-05-29 21:00:00,26.19,73.2,0.69,0.0,98.18
2023-05-29 22:00:00,26.04,72.52,0.61,0.0,98.17
2023-05-29 23:00:00,25.44,75.46,0.77,0.0,98.21
2023-05-30 00:00:00,24.97,77.28,0.97,0.0,98.24
2023-05-30 01:00:00,24.73,77.69,1.01,0.0,98.23
